time,symbol,action,entry,sl,tp,exit,pnl,reason,pnl_cum
2025-08-04 03:55:00+00:00,EURUSD,sell,1.15579,1.15589,1.15569,1.15589,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.028199999999996894
2025-08-04 04:05:00+00:00,EURUSD,sell,1.1553200000000001,1.1554200000000001,1.1552200000000001,1.1552200000000001,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.028099999999996905
2025-08-04 04:15:00+00:00,EURUSD,sell,1.15564,1.15574,1.15554,1.15574,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.028199999999996894
2025-08-04 04:25:00+00:00,EURUSD,sell,1.1553499999999999,1.1554499999999999,1.1552499999999999,1.1554499999999999,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.028299999999996883
2025-08-04 04:35:00+00:00,EURUSD,sell,1.1559,1.156,1.1558,1.156,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.028399999999996872
2025-08-04 04:45:00+00:00,EURUSD,buy,1.15689,1.15679,1.15699,1.15679,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.02849999999999686
2025-08-04 04:55:00+00:00,EURUSD,buy,1.15713,1.15703,1.15723,1.15703,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.02859999999999685
2025-08-04 05:05:00+00:00,EURUSD,buy,1.15739,1.15729,1.15749,1.15729,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.02869999999999684
2025-08-04 05:15:00+00:00,EURUSD,buy,1.15755,1.15745,1.15765,1.15765,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.02859999999999685
2025-08-04 05:25:00+00:00,EURUSD,buy,1.15753,1.15743,1.15763,1.15743,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.02869999999999684
2025-08-04 05:35:00+00:00,EURUSD,buy,1.15749,1.15739,1.15759,1.15739,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.028799999999996828
2025-08-04 05:45:00+00:00,EURUSD,buy,1.15732,1.15722,1.15742,1.15742,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.02869999999999684
2025-08-04 05:55:00+00:00,EURUSD,buy,1.15758,1.15748,1.15768,1.15768,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.02859999999999685
2025-08-04 06:05:00+00:00,EURUSD,buy,1.15823,1.15813,1.15833,1.15833,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.02849999999999686
2025-08-04 06:15:00+00:00,EURUSD,buy,1.15798,1.15788,1.15808,1.15788,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.02859999999999685
2025-08-04 06:25:00+00:00,EURUSD,buy,1.1580300000000001,1.1579300000000001,1.15813,1.1579300000000001,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.02869999999999684
2025-08-04 06:35:00+00:00,EURUSD,buy,1.15799,1.15789,1.15809,1.15789,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.028799999999996828
2025-08-04 06:45:00+00:00,EURUSD,buy,1.15793,1.15783,1.15803,1.15783,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.028899999999996817
2025-08-04 06:55:00+00:00,EURUSD,buy,1.15793,1.15783,1.15803,1.15783,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.028999999999996806
2025-08-04 07:05:00+00:00,EURUSD,buy,1.15814,1.15804,1.15824,1.15824,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.028899999999996817
2025-08-04 07:15:00+00:00,EURUSD,buy,1.15841,1.15831,1.15851,1.15831,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.028999999999996806
2025-08-04 07:25:00+00:00,EURUSD,buy,1.1583700000000001,1.1582700000000001,1.15847,1.15847,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.028899999999996817
2025-08-04 07:35:00+00:00,EURUSD,sell,1.1580300000000001,1.15813,1.1579300000000001,1.1579300000000001,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.028799999999996828
2025-08-04 07:45:00+00:00,EURUSD,sell,1.15798,1.15808,1.15788,1.15808,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.028899999999996817
2025-08-04 07:55:00+00:00,EURUSD,sell,1.15744,1.15754,1.15734,1.15754,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.028999999999996806
2025-08-04 08:05:00+00:00,EURUSD,buy,1.1581,1.158,1.1582,1.158,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.029099999999996795
2025-08-04 08:15:00+00:00,EURUSD,sell,1.1574200000000001,1.15752,1.1573200000000001,1.15752,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.029199999999996784
2025-08-04 08:25:00+00:00,EURUSD,sell,1.15766,1.15776,1.15756,1.15756,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.029099999999996795
2025-08-04 08:35:00+00:00,EURUSD,sell,1.15728,1.15738,1.15718,1.15718,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.028999999999996806
2025-08-04 08:45:00+00:00,EURUSD,sell,1.15692,1.15702,1.15682,1.15702,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.029099999999996795
2025-08-04 08:55:00+00:00,EURUSD,sell,1.15703,1.15713,1.15693,1.15713,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.029199999999996784
2025-08-04 09:05:00+00:00,EURUSD,sell,1.15699,1.15709,1.15689,1.15709,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.029299999999996773
2025-08-04 09:15:00+00:00,EURUSD,buy,1.15805,1.15795,1.15815,1.15795,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.029399999999996762
2025-08-04 09:25:00+00:00,EURUSD,sell,1.15666,1.15676,1.15656,1.15676,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.02949999999999675
2025-08-04 09:35:00+00:00,EURUSD,sell,1.15708,1.15718,1.1569800000000001,1.15718,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.02959999999999674
2025-08-04 09:45:00+00:00,EURUSD,buy,1.15735,1.1572500000000001,1.15745,1.15745,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.02949999999999675
2025-08-04 09:55:00+00:00,EURUSD,sell,1.1571,1.1572,1.157,1.1572,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.02959999999999674
2025-08-04 10:05:00+00:00,EURUSD,sell,1.15662,1.15672,1.15652,1.15672,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.02969999999999673
2025-08-04 10:15:00+00:00,EURUSD,sell,1.15609,1.15619,1.15599,1.15619,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.029799999999996718
2025-08-04 10:25:00+00:00,EURUSD,sell,1.15585,1.15595,1.15575,1.15575,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.02969999999999673
2025-08-04 10:35:00+00:00,EURUSD,sell,1.1553499999999999,1.1554499999999999,1.1552499999999999,1.1554499999999999,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.029799999999996718
2025-08-04 10:45:00+00:00,EURUSD,sell,1.15561,1.15571,1.15551,1.15571,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.029899999999996707
2025-08-04 10:55:00+00:00,EURUSD,sell,1.15637,1.1564699999999999,1.15627,1.15627,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.029799999999996718
2025-08-04 11:05:00+00:00,EURUSD,sell,1.15581,1.15591,1.15571,1.15591,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.029899999999996707
2025-08-04 11:15:00+00:00,EURUSD,sell,1.15603,1.1561299999999999,1.15593,1.15593,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.029799999999996718
2025-08-04 11:25:00+00:00,EURUSD,sell,1.15615,1.15625,1.15605,1.15605,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.02969999999999673
2025-08-04 11:35:00+00:00,EURUSD,sell,1.15536,1.15546,1.15526,1.15526,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.02959999999999674
2025-08-04 11:45:00+00:00,EURUSD,sell,1.15561,1.15571,1.15551,1.15571,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.02969999999999673
2025-08-04 11:55:00+00:00,EURUSD,buy,1.15581,1.15571,1.15591,1.15571,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.029799999999996718
2025-08-04 12:05:00+00:00,EURUSD,buy,1.15651,1.15641,1.15661,1.15661,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.02969999999999673
2025-08-04 12:15:00+00:00,EURUSD,buy,1.15731,1.15721,1.15741,1.15721,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.029799999999996718
2025-08-04 12:25:00+00:00,EURUSD,buy,1.1571,1.157,1.1572,1.1572,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.02969999999999673
2025-08-04 12:35:00+00:00,EURUSD,buy,1.15766,1.15756,1.15776,1.15756,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.029799999999996718
2025-08-04 12:45:00+00:00,EURUSD,buy,1.15695,1.15685,1.15705,1.15685,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.029899999999996707
2025-08-04 12:55:00+00:00,EURUSD,buy,1.15644,1.15634,1.15654,1.15634,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.029999999999996696
2025-08-04 13:05:00+00:00,EURUSD,sell,1.15613,1.15623,1.1560300000000001,1.15623,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.030099999999996685
2025-08-04 13:15:00+00:00,EURUSD,sell,1.15587,1.15597,1.15577,1.15577,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.029999999999996696
2025-08-04 13:25:00+00:00,EURUSD,sell,1.15598,1.15608,1.15588,1.15608,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.030099999999996685
2025-08-04 13:35:00+00:00,EURUSD,sell,1.15582,1.15592,1.15572,1.15592,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.030199999999996674
2025-08-04 13:45:00+00:00,EURUSD,sell,1.15645,1.15655,1.15635,1.15655,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.030299999999996663
2025-08-04 13:55:00+00:00,EURUSD,buy,1.15739,1.15729,1.15749,1.15749,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.030199999999996674
2025-08-04 14:05:00+00:00,EURUSD,buy,1.15762,1.15752,1.15772,1.15772,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.030099999999996685
2025-08-04 14:15:00+00:00,EURUSD,buy,1.15833,1.15823,1.15843,1.15823,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.030199999999996674
2025-08-04 14:25:00+00:00,EURUSD,buy,1.15796,1.1578600000000001,1.15806,1.1578600000000001,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.030299999999996663
2025-08-04 14:35:00+00:00,EURUSD,buy,1.15706,1.15696,1.15716,1.15696,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.030399999999996652
2025-08-04 14:45:00+00:00,EURUSD,sell,1.15667,1.15677,1.15657,1.15677,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03049999999999664
2025-08-04 14:55:00+00:00,EURUSD,sell,1.15668,1.15678,1.15658,1.15678,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03059999999999663
2025-08-04 15:05:00+00:00,EURUSD,sell,1.15655,1.15665,1.15645,1.15645,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03049999999999664
2025-08-04 15:15:00+00:00,EURUSD,sell,1.15717,1.15727,1.15707,1.15727,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03059999999999663
2025-08-04 15:25:00+00:00,EURUSD,buy,1.15842,1.15832,1.15852,1.15832,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03069999999999662
2025-08-04 15:35:00+00:00,EURUSD,buy,1.15817,1.15807,1.15827,1.15807,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.030799999999996608
2025-08-04 15:45:00+00:00,EURUSD,buy,1.15823,1.15813,1.15833,1.15813,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.030899999999996597
2025-08-04 15:55:00+00:00,EURUSD,buy,1.1575199999999999,1.15742,1.1576199999999999,1.15742,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.030999999999996586
2025-08-04 16:05:00+00:00,EURUSD,buy,1.15845,1.15835,1.15855,1.15835,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.031099999999996575
2025-08-04 16:15:00+00:00,EURUSD,buy,1.1585,1.1584,1.1586,1.1584,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.031199999999996564
2025-08-04 16:25:00+00:00,EURUSD,buy,1.15859,1.15849,1.15869,1.15849,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03129999999999655
2025-08-04 16:35:00+00:00,EURUSD,buy,1.15802,1.15792,1.15812,1.15792,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03139999999999654
2025-08-04 16:45:00+00:00,EURUSD,sell,1.15796,1.15806,1.1578600000000001,1.15806,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03149999999999653
2025-08-04 16:55:00+00:00,EURUSD,sell,1.15753,1.15763,1.15743,1.15763,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03159999999999652
2025-08-04 17:05:00+00:00,EURUSD,sell,1.15757,1.15767,1.15747,1.15767,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03169999999999651
2025-08-04 17:15:00+00:00,EURUSD,sell,1.1571500000000001,1.1572500000000001,1.1570500000000001,1.1572500000000001,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.0317999999999965
2025-08-04 17:25:00+00:00,EURUSD,buy,1.15827,1.15817,1.15837,1.15817,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03189999999999649
2025-08-04 17:35:00+00:00,EURUSD,buy,1.15815,1.15805,1.15825,1.15805,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.031999999999996476
2025-08-04 17:45:00+00:00,EURUSD,sell,1.15736,1.15746,1.15726,1.15746,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.032099999999996465
2025-08-04 17:55:00+00:00,EURUSD,sell,1.15641,1.15651,1.15631,1.15651,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.032199999999996454
2025-08-04 18:05:00+00:00,EURUSD,sell,1.15719,1.15729,1.15709,1.15729,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03229999999999644
2025-08-04 18:15:00+00:00,EURUSD,sell,1.15717,1.15727,1.15707,1.15707,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.032199999999996454
2025-08-04 18:25:00+00:00,EURUSD,sell,1.1565699999999999,1.1566699999999999,1.1564699999999999,1.1566699999999999,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03229999999999644
2025-08-04 18:35:00+00:00,EURUSD,buy,1.15737,1.15727,1.15747,1.15727,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03239999999999643
2025-08-04 18:45:00+00:00,EURUSD,buy,1.15739,1.15729,1.15749,1.15729,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03249999999999642
2025-08-04 18:55:00+00:00,EURUSD,sell,1.15671,1.15681,1.15661,1.15681,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03259999999999641
2025-08-04 19:05:00+00:00,EURUSD,sell,1.15619,1.15629,1.15609,1.15629,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.0326999999999964
2025-08-04 19:15:00+00:00,EURUSD,sell,1.1559,1.156,1.1558,1.156,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03279999999999639
2025-08-04 19:25:00+00:00,EURUSD,sell,1.1565,1.1566,1.1564,1.1566,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03289999999999638
2025-08-04 19:35:00+00:00,EURUSD,sell,1.15661,1.15671,1.15651,1.15671,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.032999999999996366
2025-08-04 19:45:00+00:00,EURUSD,buy,1.15723,1.15713,1.15733,1.15733,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03289999999999638
2025-08-04 19:55:00+00:00,EURUSD,buy,1.15722,1.15712,1.15732,1.15712,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.032999999999996366
2025-08-04 20:05:00+00:00,EURUSD,sell,1.15667,1.15677,1.15657,1.15677,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.033099999999996355
2025-08-04 20:15:00+00:00,EURUSD,buy,1.15729,1.15719,1.15739,1.15719,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.033199999999996344
2025-08-04 20:25:00+00:00,EURUSD,buy,1.15689,1.15679,1.15699,1.15679,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03329999999999633
2025-08-04 20:35:00+00:00,EURUSD,sell,1.15658,1.15668,1.15648,1.15648,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.033199999999996344
2025-08-04 20:45:00+00:00,EURUSD,buy,1.157,1.1569,1.1571,1.1571,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.033099999999996355
2025-08-04 20:55:00+00:00,EURUSD,buy,1.1573,1.1572,1.1574,1.1572,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.033199999999996344
2025-08-04 21:05:00+00:00,EURUSD,buy,1.15745,1.15735,1.15755,1.15755,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.033099999999996355
2025-08-04 21:15:00+00:00,EURUSD,buy,1.15725,1.15715,1.1573499999999999,1.1573499999999999,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.032999999999996366
2025-08-04 21:25:00+00:00,EURUSD,buy,1.15721,1.15711,1.15731,1.15711,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.033099999999996355
2025-08-04 21:35:00+00:00,EURUSD,sell,1.157,1.1571,1.1569,1.1569,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.032999999999996366
2025-08-04 21:45:00+00:00,EURUSD,sell,1.15699,1.15709,1.15689,1.15689,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03289999999999638
2025-08-04 21:55:00+00:00,EURUSD,sell,1.1565400000000001,1.1566400000000001,1.1564400000000001,1.1566400000000001,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.032999999999996366
2025-08-04 22:05:00+00:00,EURUSD,sell,1.15702,1.15712,1.15692,1.15692,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03289999999999638
2025-08-04 22:15:00+00:00,EURUSD,buy,1.15711,1.15701,1.15721,1.15701,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.032999999999996366
2025-08-04 22:25:00+00:00,EURUSD,buy,1.15714,1.15704,1.15724,1.15724,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03289999999999638
2025-08-04 22:35:00+00:00,EURUSD,sell,1.15686,1.15696,1.15676,1.15676,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03279999999999639
2025-08-04 22:45:00+00:00,EURUSD,sell,1.15655,1.15665,1.15645,1.15665,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03289999999999638
2025-08-04 22:55:00+00:00,EURUSD,sell,1.15682,1.15692,1.15672,1.15672,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03279999999999639
2025-08-04 23:05:00+00:00,EURUSD,sell,1.15669,1.15679,1.15659,1.15679,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03289999999999638
2025-08-04 23:15:00+00:00,EURUSD,buy,1.15745,1.15735,1.15755,1.15755,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03279999999999639
2025-08-04 23:25:00+00:00,EURUSD,buy,1.15753,1.15743,1.15763,1.15743,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03289999999999638
2025-08-04 23:35:00+00:00,EURUSD,buy,1.15731,1.15721,1.15741,1.15721,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.032999999999996366
2025-08-04 23:45:00+00:00,EURUSD,buy,1.15723,1.15713,1.15733,1.15733,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03289999999999638
2025-08-04 23:55:00+00:00,EURUSD,buy,1.15723,1.15713,1.15733,1.15713,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.032999999999996366
2025-08-05 00:05:00+00:00,EURUSD,sell,1.15686,1.15696,1.15676,1.15676,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03289999999999638
2025-08-05 00:15:00+00:00,EURUSD,sell,1.15697,1.15707,1.15687,1.15687,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03279999999999639
2025-08-05 00:25:00+00:00,EURUSD,sell,1.15678,1.15688,1.15668,1.15688,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03289999999999638
2025-08-05 00:35:00+00:00,EURUSD,sell,1.15679,1.15689,1.15669,1.15689,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.032999999999996366
2025-08-05 00:50:00+00:00,EURUSD,sell,1.15698,1.1570799999999999,1.15688,1.15688,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03289999999999638
2025-08-05 01:00:00+00:00,EURUSD,buy,1.15735,1.1572500000000001,1.15745,1.15745,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03279999999999639
2025-08-05 01:10:00+00:00,EURUSD,buy,1.15759,1.15749,1.1576899999999999,1.1576899999999999,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.0326999999999964
2025-08-05 01:20:00+00:00,EURUSD,buy,1.15779,1.15769,1.15789,1.15789,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03259999999999641
2025-08-05 01:30:00+00:00,EURUSD,buy,1.1581299999999999,1.15803,1.1582299999999999,1.15803,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.0326999999999964
2025-08-05 01:40:00+00:00,EURUSD,buy,1.1579,1.1578,1.158,1.158,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03259999999999641
2025-08-05 01:50:00+00:00,EURUSD,buy,1.15798,1.15788,1.15808,1.15788,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.0326999999999964
2025-08-05 02:00:00+00:00,EURUSD,buy,1.1581299999999999,1.15803,1.1582299999999999,1.1582299999999999,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03259999999999641
2025-08-05 02:10:00+00:00,EURUSD,buy,1.1584699999999999,1.15837,1.1585699999999999,1.15837,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.0326999999999964
2025-08-05 02:20:00+00:00,EURUSD,buy,1.15826,1.15816,1.15836,1.15836,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03259999999999641
2025-08-05 02:30:00+00:00,EURUSD,buy,1.15852,1.15842,1.15862,1.15842,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.0326999999999964
2025-08-05 02:40:00+00:00,EURUSD,buy,1.15831,1.15821,1.15841,1.15821,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03279999999999639
2025-08-05 02:50:00+00:00,EURUSD,buy,1.15834,1.15824,1.15844,1.15844,9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.0326999999999964
2025-08-05 03:00:00+00:00,EURUSD,buy,1.15877,1.15867,1.15887,1.15867,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03279999999999639
2025-08-05 03:10:00+00:00,EURUSD,buy,1.15863,1.15853,1.15873,1.15853,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03289999999999638
2025-08-05 03:20:00+00:00,EURUSD,sell,1.15806,1.15816,1.15796,1.15796,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03279999999999639
2025-08-05 03:30:00+00:00,EURUSD,sell,1.15788,1.15798,1.15778,1.15778,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.0326999999999964
2025-08-05 03:40:00+00:00,EURUSD,sell,1.15757,1.15767,1.15747,1.15747,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03259999999999641
2025-08-05 03:50:00+00:00,EURUSD,sell,1.15731,1.15741,1.15721,1.15721,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03249999999999642
2025-08-05 04:00:00+00:00,EURUSD,sell,1.1567,1.1568,1.1566,1.1566,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03239999999999643
2025-08-05 04:10:00+00:00,EURUSD,sell,1.15605,1.15615,1.15595,1.15615,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03249999999999642
2025-08-05 04:20:00+00:00,EURUSD,sell,1.15648,1.15658,1.15638,1.15658,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03259999999999641
2025-08-05 04:30:00+00:00,EURUSD,sell,1.15658,1.15668,1.15648,1.15668,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.0326999999999964
2025-08-05 04:40:00+00:00,EURUSD,sell,1.15693,1.15703,1.15683,1.15703,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03279999999999639
2025-08-05 04:50:00+00:00,EURUSD,sell,1.15698,1.1570799999999999,1.15688,1.15688,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.0326999999999964
2025-08-05 05:00:00+00:00,EURUSD,sell,1.15587,1.15597,1.15577,1.15597,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03279999999999639
2025-08-05 05:10:00+00:00,EURUSD,sell,1.15607,1.15617,1.15597,1.15617,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03289999999999638
2025-08-05 05:20:00+00:00,EURUSD,sell,1.15611,1.15621,1.15601,1.15621,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.032999999999996366
2025-08-05 05:30:00+00:00,EURUSD,sell,1.15568,1.15578,1.15558,1.15578,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.033099999999996355
2025-08-05 05:40:00+00:00,EURUSD,sell,1.15577,1.15587,1.15567,1.15587,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.033199999999996344
2025-08-05 05:50:00+00:00,EURUSD,sell,1.15611,1.15621,1.15601,1.15601,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.033099999999996355
2025-08-05 06:00:00+00:00,EURUSD,sell,1.15603,1.1561299999999999,1.15593,1.1561299999999999,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.033199999999996344
2025-08-05 06:10:00+00:00,EURUSD,sell,1.15603,1.1561299999999999,1.15593,1.15593,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.033099999999996355
2025-08-05 06:20:00+00:00,EURUSD,sell,1.15562,1.15572,1.15552,1.15572,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.033199999999996344
2025-08-05 06:30:00+00:00,EURUSD,sell,1.1556899999999999,1.1557899999999999,1.15559,1.1557899999999999,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03329999999999633
2025-08-05 06:40:00+00:00,EURUSD,buy,1.15607,1.15597,1.15617,1.15597,-9.999999999998899e-05,fallback_api_error: up vs SMA20,-0.03339999999999632
2025-08-05 06:50:00+00:00,EURUSD,sell,1.15578,1.15588,1.15568,1.15568,9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03329999999999633
2025-08-05 07:00:00+00:00,EURUSD,sell,1.1555900000000001,1.15569,1.1554900000000001,1.15569,-9.999999999998899e-05,fallback_api_error: down vs SMA20,-0.03339999999999632
